Latitude, Heading, Longitude, Heading, Time, GPS Altitude, GPS Altitude Units, PMS 1.0, PMS 2.5, PMS 10.0, Gas ADC, Gas Oxidizing, Gas Reducing, Gas NH3, Noise Low, Noise Mid, Noise High, Noise Total, Temperature, Humidity, Pressure, Altitude, Lux, Proximity
5046.16701,N,00152.67706,W,184951.00,0.0,M,20,38,41,None,220233.18385650223,566222.2222222228,185568.62745098048,1.3765103224786823,0.6037631940408615,0.09524761744908503,0.6918403779895429,14.664516483099215,83.55992114924696,1016.6002041915156,-27.854739264581553,1.16185,0
5046.16857,N,00152.67912,W,184952.00,0.0,M,19,37,40,None,221477.4774774775,566222.2222222228,185568.62745098048,0.5367136383259157,0.21677421831484348,0.1307714696531451,0.29475310876463473,14.662274411894419,83.45255642438207,1016.6047554105212,-27.892529062419683,1.16185,0
5046.17008,N,00152.68083,W,184953.00,0.0,M,18,35,39,None,222733.0316742082,566222.2222222228,186519.6850393701,0.5078462959254763,0.24265981191734654,0.13175826800384918,0.294088125282224,14.662594707777407,83.24958002700305,1016.6052899787985,-27.89696769439785,1.16185,1
5046.17150,N,00152.68256,W,184954.00,0.0,M,18,36,39,None,224000.00000000012,566222.2222222228,185568.62745098048,0.4203754594205324,0.2111888925929082,0.1695753616912792,0.2670465712349066,14.661954116012566,83.24387650995375,1016.6075381088317,-27.915634366588765,2.32725,0
5046.17286,N,00152.68414,W,184955.00,0.0,M,18,36,39,None,224000.00000000012,566222.2222222228,186519.6850393701,0.3730721866200026,0.1272113932838544,0.1358859306064253,0.21205650350342742,14.662594707777407,83.27213715553981,1016.6169004247309,-27.99337118396316,2.32725,3
5046.17444,N,00152.68598,W,184956.00,0.0,M,18,36,39,None,225278.53881278538,566222.2222222228,185568.62745098048,0.8724052297076198,0.32784630704543083,0.10104586950055966,0.43376580208453674,14.660032340745328,83.42977485229868,1016.6093065768212,-27.930318285648994,1.16185,2
5046.17577,N,00152.68859,W,184957.00,0.0,M,17,35,38,None,226568.80733944956,566222.2222222228,186519.6850393701,0.9798984586203877,0.44533397872857866,0.2140302037096715,0.5464208803528793,14.66163382013185,83.67240350309474,1016.5937344818022,-27.801019569941772,1.16185,0
5046.17684,N,00152.69173,W,184958.00,0.0,M,17,35,38,None,229185.18518518528,566222.2222222228,187478.26086956525,0.7624804742854846,0.21068351147718153,0.04005067049206649,0.33773821875157756,14.660032340745328,83.77937218804034,1016.6026720641662,-27.87523058478432,2.32725,1
5046.17804,N,00152.69432,W,184959.00,0.0,M,17,35,38,None,230511.62790697673,566222.2222222228,186519.6850393701,0.2944465449559741,0.14751620091503914,0.11531561062839765,0.1857594521664703,14.657149677921211,83.8580154808426,1016.6094712989627,-27.931686003220953,1.16185,0
5046.17904,N,00152.69688,W,185000.00,0.0,M,18,36,39,None,230511.62790697673,566222.2222222228,186519.6850393701,0.364990232133452,0.13687900928495886,0.11536239649708929,0.2057438793051667,14.653626423483455,83.66031613352142,1016.5969565585522,-27.827773351895768,2.32725,0
5046.18009,N,00152.69950,W,185001.00,0.0,M,18,36,39,None,231850.46728971967,566222.2222222228,186519.6850393701,0.5788794883208225,0.2727791142412075,0.18251429832690738,0.34472430029631246,14.648501690001376,83.61468988888137,1016.5917206776751,-27.78429837022139,2.32725,2
5046.18138,N,00152.70182,W,185002.00,0.0,M,18,36,39,None,233201.87793427237,566222.2222222228,187478.26086956525,0.6601397384794405,0.16822660656198188,0.09385398496727264,0.307406776669565,14.643697252626248,83.8397341672404,1016.5919950952436,-27.786576940461686,1.16185,0
5046.18299,N,00152.70384,W,185003.00,0.0,M,20,36,40,None,234566.03773584918,566222.2222222228,187478.26086956525,0.421123012278547,0.1298592476145214,0.1308562780021622,0.2272795126317435,14.641775477747819,83.93538410005694,1016.602056312194,-27.870117856818577,1.16185,0
5046.18459,N,00152.70594,W,185004.00,0.0,M,20,36,40,None,235943.1279620853,566222.2222222228,187478.26086956525,0.3782817816600057,0.18994922256145205,0.15781791515389904,0.24201630645845226,14.639533407108047,83.86750103713212,1016.6165585955273,-27.9905329312049,1.16185,4
5046.18623,N,00152.70753,W,185005.00,0.0,M,20,36,40,None,237333.33333333337,566222.2222222228,187478.26086956525,0.5693469153802886,0.19337573490226517,0.1148419133097636,0.29252152119743907,14.640814590323952,83.86763128317469,1016.61703835906,-27.99451647058386,1.16185,0
5046.18795,N,00152.70937,W,185006.00,0.0,M,19,35,38,None,238736.84210526323,566222.2222222228,187478.26086956525,0.7639477116307525,0.2431914988846616,0.09045123354658226,0.36586348135399877,14.64529873172287,84.14433913811519,1016.6145710191945,-27.974029808643945,1.16185,3
5046.18936,N,00152.71147,W,185007.00,0.0,M,19,35,38,None,238736.84210526323,560000.0000000003,187478.26086956525,0.48221969209511517,0.1695973135070957,0.09711008204229675,0.2496423625481692,14.64914228167072,84.20110789549881,1016.614351605042,-27.972207980837705,1.16185,4
5046.19051,N,00152.71377,W,185008.00,0.0,M,19,36,39,None,240153.84615384627,566222.2222222228,187478.26086956525,1.019293072396768,0.5031487440544156,0.12035259639811065,0.5475981376164314,14.659712044871435,84.28675398446822,1016.6104306327017,-27.93965152021146,1.16185,2
5046.19149,N,00152.71608,W,185009.00,0.0,M,20,37,44,None,243029.12621359227,566222.2222222228,188444.4444444445,0.3112992967797928,0.12004838028957049,0.047911336146207545,0.15975300440519027,14.667719442059843,84.21992350367987,1016.6221363333624,-28.036845524193133,2.32725,4
5046.19246,N,00152.71823,W,185010.00,0.0,M,20,37,44,None,244487.80487804886,566222.2222222228,189418.32669322717,0.5798667455632415,0.26350383629041046,0.11685183528050772,0.3200741390447199,14.679890687147054,84.3733895231645,1016.6059592769494,-27.902525013970816,2.32725,0
5046.19344,N,00152.72056,W,185011.00,0.0,M,21,38,44,None,244487.80487804886,553900.99009901,187478.26086956525,0.6541298297155883,0.19622046926998116,0.14872189619184126,0.3330240650591369,14.683734238568286,84.30613183444521,1016.5991044870075,-27.845608149489475,2.32725,0
5046.19448,N,00152.72350,W,185012.00,0.0,M,20,38,43,None,245960.78431372563,560000.0000000003,189418.32669322717,1.2094840389668022,0.5410575362948872,0.14570509642636756,0.632082223896019,14.683734238568286,84.33432063508047,1016.6073979399517,-27.914470517394236,2.32725,0
5046.19546,N,00152.72645,W,185013.00,0.0,M,20,39,44,None,245960.78431372563,566222.2222222228,188444.4444444445,0.584937509840255,0.1889065664836985,0.061379732986447486,0.27840793643680034,14.678289207436524,84.20409262561392,1016.6231905954736,-28.04559915954933,2.32725,0
5046.19647,N,00152.72961,W,185014.00,0.0,M,20,41,45,None,247448.275862069,566222.2222222228,191389.55823293177,0.8240453762154146,0.2682478169948056,0.10973003121645307,0.40067440814222444,14.672523880713948,84.44028199342078,1016.6069337058188,-27.910615891075494,1.16185,1
5046.19753,N,00152.73298,W,185015.00,0.0,M,20,41,45,None,247448.275862069,566222.2222222228,189418.32669322717,0.7407702051867987,0.20038116676846565,0.12517092025740414,0.3554407640708895,14.672203584795716,84.49098530741298,1016.6097164620916,-27.933721636428317,1.16185,6
5046.19855,N,00152.73619,W,185016.00,0.0,M,20,43,48,None,247448.275862069,560000.0000000003,189418.32669322717,0.8737187268384732,0.20447395747809216,0.04853817034629782,0.3755769515542877,14.664196187209404,84.2252002543136,1016.6179146587133,-28.001792497324658,1.16185,4
5046.19965,N,00152.73907,W,185017.00,0.0,M,20,40,44,None,248950.495049505,560000.0000000003,189418.32669322717,0.8307152637210379,0.2677835731899519,0.18957547959843754,0.4293581055031424,14.660032340745328,84.70957328075971,1016.6258928632055,-28.068036303704954,1.16185,0
5046.20077,N,00152.74186,W,185018.00,0.0,M,20,40,44,None,250467.6616915424,566222.2222222228,190400.0,1.0037399533095248,0.39235788885961936,0.2095981066314163,0.5352319829335201,14.660993228373831,85.00277380037647,1016.6175448164915,-27.998721651250204,1.16185,0
5046.20158,N,00152.74487,W,185019.00,0.0,M,20,40,44,None,248950.495049505,560000.0000000003,189418.32669322717,0.37451523789361096,0.11685457171219302,0.05555978164863514,0.18230986375147973,14.664516483099215,85.21731554003051,1016.6184492329617,-28.00623113236407,0.88715,0
5046.20230,N,00152.74808,W,185020.00,0.0,M,20,40,44,None,248950.495049505,560000.0000000003,190400.0,0.611880955537888,0.20044826436261046,0.15055917085218362,0.3209627969175607,14.67412536032216,85.47193697240768,1016.6162411925229,-27.987897491688084,0.88715,0
5046.20253,N,00152.75172,W,185021.00,0.0,M,20,38,39,None,250467.6616915424,560000.0000000003,190400.0,1.1657000821660153,0.40029730180527306,0.18160809085060778,0.5825351582739654,14.683734238568286,85.67583125596013,1016.609056630744,-27.9282429380796,1.16185,2
5046.20243,N,00152.75538,W,185022.00,0.0,M,20,38,39,None,250467.6616915424,560000.0000000003,190400.0,0.35699632461403413,0.1347118557820856,0.12535035242608303,0.20568617760740093,14.692061933875902,85.70488935466086,1016.5947571253298,-27.809510865482306,1.16185,9
5046.20233,N,00152.75924,W,185023.00,0.0,M,20,38,39,None,250467.6616915424,560000.0000000003,189418.32669322717,0.7142696851104015,0.17747257851745635,0.07814138973592921,0.3232945511212623,14.693663413830858,85.63743157827196,1016.5974298715811,-27.83170339326996,1.16185,0
5046.20230,N,00152.76300,W,185024.00,0.0,M,20,38,39,None,252000.00000000015,560000.0000000003,189418.32669322717,0.5453768639025983,0.18259311415563484,0.057479076709429366,0.26181635158922084,14.688858974051254,85.42276461861174,1016.5778007192939,-27.668716185209345,1.16185,1
5046.20239,N,00152.76674,W,185025.00,0.0,M,20,38,39,None,252000.00000000015,560000.0000000003,190400.0,0.5608762813262375,0.23237285570469401,0.26436607199067935,0.3525384030072036,14.68021098309257,85.33731653794764,1016.5799549434182,-27.68660353021686,1.16185,0
5046.20261,N,00152.77119,W,185026.00,0.0,M,20,38,39,None,250467.6616915424,553900.99009901,189418.32669322717,0.5542045764800655,0.16926436822578456,0.15221536428927876,0.2918947696650429,14.672523880713948,85.52812455096974,1016.5737604961631,-27.63516858796102,0.0,2
5046.20329,N,00152.77510,W,185027.00,0.0,M,19,36,38,None,250467.6616915424,553900.99009901,189418.32669322717,0.8044397294737415,0.19635826583620994,0.10027296134033796,0.36702365221676314,14.669961513399926,85.51094784747342,1016.5728014287332,-27.62720504958918,1.16185,0
