GPS sentence prefix, Latitude, Heading, Longitude, Heading, Time, Data Valid, Checksum, PMS 1.0, PMS 2.5, PMS 10.0, Gas ADC, Gas Oxidizing, Gas Reducing, Gas NH3, Noise Low, Noise Mid, Noise High, Noise Total, Temperature, Humidity, Pressure, Altitude, Lux, Proximity
$GPGLL,5043.61740,N,00149.11107,W,082207.00,A,A*78,7,9,9,None,31624.466571834993,421519.3798449612,498954.9549549553,0.3156372771740035,0.10596660504312085,0.06367424520742103,0.1617593758081818,24.773547993972738,44.044661359113924,1008.199299399281,42.13453519030832,1227.45755,1299
$GPGLL,5043.61965,N,00149.11393,W,082208.00,A,A*71,7,10,10,None,31749.287749287752,384000.00000000006,494000.00000000023,0.27319161960824256,0.14500941224873132,0.13960744744977818,0.18593615976891734,24.794452448795436,44.120887675369715,1008.2210853726451,41.952423088602494,1293.4471,1333
$GPGLL,5043.62165,N,00149.11601,W,082209.00,A,A*75,7,10,10,None,31749.287749287752,368827.58620689687,489132.7433628319,0.237890113000485,0.11960136755740595,0.16171554445166053,0.17306900833651717,24.816643336862967,44.150302330844,1008.2215912389507,41.94819451685575,1071.7868,1315
$GPGLL,5043.62363,N,00149.11820,W,082210.00,A,A*74,7,10,10,None,31749.287749287752,333873.4177215192,484350.877192983,0.2504885601705219,0.10776977057825358,0.04838960960545137,0.13554931345140894,24.84751762491744,44.22660699427829,1008.2276554574995,41.897503424585516,984.0842,1319
$GPGLL,5043.62548,N,00149.12026,W,082211.00,A,A*77,7,10,10,None,31749.287749287752,275182.7956989248,470495.7264957265,0.22972350391057247,0.08582469360983512,0.07447550258478448,0.13000790003506402,24.889648180728635,44.221043234487915,1008.243392902859,41.76595451937352,997.6547,1301
$GPGLL,5043.62729,N,00149.12240,W,082212.00,A,A*73,7,10,10,None,31749.287749287752,290067.4157303372,461647.05882352975,0.23696476793897917,0.07456201590547895,0.0681428807372707,0.12655655486057626,24.939175729302587,44.15112538688457,1008.2426166012056,41.77244356615348,957.6549,1300
$GPGLL,5043.62877,N,00149.12395,W,082213.00,A,A*7F,7,10,10,None,31749.287749287752,338871.7948717949,453090.9090909091,0.22321318583967964,0.08748754513463448,0.10705903629967521,0.13925325575799644,24.992884205306133,44.051938225402985,1008.2468521899567,41.73703864946109,865.80435,1302
$GPGLL,5043.63017,N,00149.12551,W,082214.00,A,A*79,7,10,11,None,31749.287749287752,357422.8187919466,448918.0327868857,0.2539382661600908,0.1566867360294268,0.19757008640640256,0.20273169619864007,25.044019849647974,43.90585420586808,1008.2436247012233,41.764016935170034,4095.98165,1320
$GPGLL,5043.63143,N,00149.12693,W,082215.00,A,A*75,7,10,11,None,31749.287749287752,346614.3790849676,444813.0081300816,0.2488322258613586,0.13136711429076456,0.1525444507899352,0.1775812636473528,25.088080144867877,43.78897592981418,1008.2307338053317,41.871771462602865,1195.72845,1357
$GPGLL,5043.63261,N,00149.12812,W,082216.00,A,A*72,7,10,11,None,31500.0,190400.0,429039.3700787404,0.3036015545791394,0.11894119410545757,0.042169851793221566,0.15490420015927284,25.123457039685878,43.94734101823472,1008.208944990556,42.05390590497294,1341.231,1281
$GPGLL,5043.63399,N,00149.13009,W,082217.00,A,A*76,7,10,11,None,31624.466571834993,227870.96774193554,417846.15384615416,0.26427856088148743,0.12041661183568585,0.06003844960754838,0.14824454077490723,25.153688215248827,44.070543166928836,1008.1889244567501,42.22126195521383,1364.288,1220
$GPGLL,5043.63592,N,00149.13278,W,082218.00,A,A*70,7,10,11,None,31874.465049928676,268210.52631578955,414229.007633588,0.21825053553669085,0.08602831421963499,0.11135629215790721,0.13854504730474435,25.17491436579569,43.95351565603829,1008.1795130920029,42.29993455515487,808.9195,1277
$GPGLL,5043.63803,N,00149.13562,W,082219.00,A,A*78,7,10,11,None,32000.000000000004,290067.4157303372,410666.66666666674,0.3083412571145466,0.19373609620169316,0.09402964535326208,0.19870233288983394,25.184241009268682,43.824685580719425,1008.2077763915009,42.063674407830014,1060.39495,1270
$GPGLL,5043.64025,N,00149.13845,W,082220.00,A,A*71,7,10,11,None,32000.000000000004,331421.38364779885,410666.66666666674,0.28069267491994027,0.16166058009628578,0.2261324101658005,0.22282855506067553,25.176844016090968,43.61958741049441,1008.2009475045913,42.12075832829029,944.2841,1279
$GPGLL,5043.64255,N,00149.14129,W,082221.00,A,A*71,7,10,11,None,32000.000000000004,357422.8187919466,410666.66666666674,0.2563063705121162,0.1705050076084915,0.27372686500595694,0.23351274770885486,25.146934441113352,43.560840179327386,1008.2231535037017,41.93513544763319,1112.2333,1315
$GPGLL,5043.64489,N,00149.14441,W,082222.00,A,A*7E,7,10,11,None,32000.000000000004,351947.01986754977,410666.66666666674,0.26024921204698415,0.15296456288420723,0.24489839703782304,0.21937072398967147,25.110271104554705,43.62508480825729,1008.2295453120116,41.88170609097734,699.41385,1286
$GPGLL,5043.64734,N,00149.14773,W,082223.00,A,A*78,7,10,11,None,32000.000000000004,333873.4177215192,410666.66666666674,0.28100320082106617,0.1507621989027778,0.14513750949383272,0.19230096973922559,25.070391702617417,43.78301572775924,1008.2474622888137,41.73193889628974,743.67905,1284
$GPGLL,5043.64990,N,00149.15129,W,082224.00,A,A*77,7,10,11,None,32000.000000000004,326608.6956521741,414229.007633588,0.23286634112536825,0.05880040581747876,0.022621219270421624,0.10476265540442287,25.04530628132279,43.83558128996637,1008.2490182143441,41.71893308720028,713.69325,1303
$GPGLL,5043.65248,N,00149.15502,W,082225.00,A,A*74,7,10,11,None,32000.000000000004,360216.2162162163,410666.66666666674,0.2802191764305378,0.14271410017134742,0.18076817410158022,0.20123381690115513,25.02890427883142,43.870623055651485,1008.2828085543147,41.436487388556046,1395.6672,1297
$GPGLL,5043.65515,N,00149.15897,W,082226.00,A,A*79,7,9,10,None,32000.000000000004,338871.7948717949,410666.66666666674,0.37876838859875833,0.07700133478945863,0.03905945526137487,0.16494305954986396,25.026009808110484,43.91745710736745,1008.2831799662694,41.43338288383174,1671.12065,1293
$GPGLL,5043.65778,N,00149.16267,W,082227.00,A,A*77,7,9,10,None,32125.894134477832,360216.2162162163,414229.007633588,0.9399227369035994,0.22314394475879384,0.09049146281686243,0.4178527148264186,25.025688200258287,43.92916790038883,1008.2476462349208,41.73040131031923,518.38035,1255
$GPGLL,5043.66039,N,00149.16622,W,082228.00,A,A*7C,7,9,10,None,32125.894134477832,349263.15789473685,417846.15384615416,2.1106140527728146,0.5606292213564519,0.18259430192708942,0.9512791920187853,25.024080161014354,43.87645042412279,1008.2317327750982,41.8634210709771,331.9588,1253
$GPGLL,5043.66296,N,00149.16969,W,082229.00,A,A*7A,6,9,10,None,32000.000000000004,294000.0,421519.3798449612,1.152084808139145,0.2744800619165301,0.2802243718437753,0.5689297472998168,25.019577651282543,43.77686324754957,1008.2378693096526,41.81212590503412,395.42405,1266
$GPGLL,5043.66547,N,00149.17335,W,082230.00,A,A*7B,6,9,10,None,32000.000000000004,276972.97297297313,421519.3798449612,0.8182449925649435,0.19759223692947955,0.09651415983669913,0.37078379644370746,24.991276166642002,43.7415610539086,1008.2542841529073,41.67491581086522,405.37885,1274
$GPGLL,5043.66790,N,00149.17720,W,082231.00,A,A*72,6,9,10,None,32000.000000000004,271659.5744680853,425250.0000000001,0.48961579084937595,0.10171280426293236,0.02755411528308446,0.20629423679846426,24.953648070015173,43.79404560188824,1008.2424311182712,41.77399400456202,501.02105,1271
$GPGLL,5043.67027,N,00149.18136,W,082232.00,A,A*75,6,8,9,None,32125.894134477832,308497.04142011853,425250.0000000001,0.3361952289505506,0.1065126436138019,0.12114798939912327,0.18795195398782527,24.91827124122649,43.85238854153383,1008.2024973283077,42.107803039606615,504.1019,1274
$GPGLL,5043.67284,N,00149.18564,W,082233.00,A,A*7C,6,8,9,None,32125.894134477832,371777.7777777778,432888.8888888893,0.3214331530512973,0.15972683759728698,0.1505502782041479,0.2105700896175774,24.89254264711128,43.9049256239645,1008.2180145765851,41.9780921240091,536.2758,1279
$GPGLL,5043.67544,N,00149.18960,W,082234.00,A,A*78,6,8,9,None,32252.14899713467,396941.1764705883,432888.8888888893,0.37201114279521186,0.148483276787223,0.19140736055002072,0.23730059337748519,24.866170845694274,43.939888764727364,1008.2558387981617,41.661920774647804,629.9029,1308
$GPGLL,5043.67820,N,00149.19359,W,082235.00,A,A*77,5,7,8,None,32252.14899713467,400296.29629629647,432888.8888888893,0.2661714127805306,0.11023500378488588,0.14444861621816402,0.1736183442611935,24.84076387351024,44.004122461174475,1008.2451882232599,41.75094758748648,1039.13735,1317
$GPGLL,5043.68086,N,00149.19775,W,082236.00,A,A*75,5,7,8,None,32252.14899713467,387165.4676258995,436800.0,0.23612904240673105,0.07216661626294342,0.06482896648118405,0.12437487505028617,24.838191015963183,44.08605801328842,1008.2410708356758,41.78536451529612,1977.2503,1302
$GPGLL,5043.68362,N,00149.20177,W,082237.00,A,A*73,5,7,8,None,32125.894134477832,400296.29629629647,436800.0,0.23522293698942323,0.15653507583351764,0.25257684845726297,0.21477828709340127,24.839799051921567,44.13289762487359,1008.2453112961676,41.74991883222111,1095.1151,1291
$GPGLL,5043.68622,N,00149.20570,W,082238.00,A,A*7E,6,7,8,None,32000.000000000004,357422.8187919466,436800.0,0.23132962649606603,0.15754547682950862,0.22647470045523926,0.2051166012602713,24.84333673113006,44.2148711793806,1008.2259661767399,41.91162417827051,1148.05195,1312
$GPGLL,5043.68850,N,00149.20952,W,082239.00,A,A*78,6,7,8,None,31874.465049928676,393635.0364963503,436800.0,0.2867741016062572,0.1665769927511951,0.21583736995443897,0.22306282143729708,24.85041208995972,44.261748171317656,1008.1956107658489,42.16536932597836,1813.60045,1308
$GPGLL,5043.69148,N,00149.21312,W,082240.00,A,A*78,6,7,8,None,31749.287749287752,432888.8888888893,436800.0,0.2907989792569861,0.12525983657647222,0.09040946301198027,0.16882275961514623,24.854271376826,44.22079996325206,1008.1484383716971,42.55970227762623,1015.25505,1288
$GPGLL,5043.69414,N,00149.21654,W,082241.00,A,A*72,4,6,7,None,31624.466571834993,444813.0081300816,440774.1935483872,0.44022719708248514,0.2265327895066604,0.2795927707824338,0.31545091912385975,24.862954772873696,44.191590901654465,1008.1723359656193,42.35993084359984,1566.09765,1297
$GPGLL,5043.69688,N,00149.22083,W,082242.00,A,A*79,4,6,7,None,31500.0,444813.0081300816,444813.0081300816,0.3099407824904306,0.12623549663657194,0.07178861723229428,0.16932163211976559,24.882251211502467,44.23270037427141,1008.1982119920659,42.14362506795488,1902.79085,1297
$GPGLL,5043.69935,N,00149.22483,W,082243.00,A,A*75,4,6,7,None,31500.0,444813.0081300816,444813.0081300816,0.30373578259882794,0.16191443911924952,0.07211174723576505,0.17925398965128084,24.90090443940064,44.238683193811056,1008.1947155094422,42.17285299406852,1022.4259,1293
$GPGLL,5043.70170,N,00149.22902,W,082244.00,A,A*77,4,6,6,None,31500.0,444813.0081300816,444813.0081300816,0.26217305750820935,0.11099933934484113,0.08340683555377601,0.15219307746894217,24.92470339089216,44.20372010132157,1008.1877798607658,42.230829966386516,763.6457,1290
$GPGLL,5043.70401,N,00149.23310,W,082245.00,A,A*7D,5,7,7,None,31500.0,432888.8888888893,448918.0327868857,0.22528328543435577,0.14105006044551063,0.20643664089758584,0.19092332892581743,24.949788778933385,44.20389094712393,1008.1728954111543,42.35525421634175,752.91885,1275
$GPGLL,5043.70629,N,00149.23732,W,082246.00,A,A*72,5,7,7,None,31624.466571834993,444813.0081300816,448918.0327868857,0.21911513890140152,0.0816010676323682,0.07221604691601959,0.12431075114992977,24.966190767161606,44.116174572489435,1008.1641232009322,42.4285848449252,1231.5428,1295
$GPGLL,5043.70878,N,00149.24150,W,082247.00,A,A*7C,5,6,6,None,31624.466571834993,444813.0081300816,453090.9090909091,0.3865322862489364,0.19325722902951625,0.08424871941952405,0.22134607823265892,24.977768642985392,44.081118265982745,1008.1676405488786,42.3991817784686,946.98915,1301
$GPGLL,5043.71114,N,00149.24552,W,082248.00,A,A*77,5,6,6,None,31624.466571834993,448918.0327868857,453090.9090909091,0.2156595693918885,0.06713684218771715,0.053442020580261505,0.11207947738662238,24.984200796857476,44.028459671548696,1008.1712619112071,42.368909296587205,1732.8616,1280
$GPGLL,5043.71353,N,00149.24971,W,082249.00,A,A*7A,5,6,6,None,31624.466571834993,457333.3333333335,457333.3333333335,0.25286708932259544,0.119962571113131,0.15381362608359142,0.17554776217310594,25.002854045658115,43.91731498972285,1008.1727587195644,42.35639687539883,1619.2065,1292
$GPGLL,5043.71589,N,00149.25391,W,082250.00,A,A*76,5,6,6,None,31624.466571834993,466033.8983050852,457333.3333333335,0.2771892787233867,0.13011081988022963,0.12595097371934105,0.1777503574409858,25.024080161014354,43.759319567910026,1008.1700326425841,42.379185257121165,1251.98645,1317
$GPGLL,5043.71811,N,00149.25813,W,082251.00,A,A*7A,5,6,6,None,31500.0,470495.7264957265,461647.05882352975,0.2677315771616144,0.15190164838400963,0.10234518556465291,0.17399280370342562,25.043376633817388,43.67743349258384,1008.189231671829,42.21869385639902,1421.04805,1316
$GPGLL,5043.72017,N,00149.26234,W,082252.00,A,A*78,5,6,6,None,31500.0,466033.8983050852,461647.05882352975,0.2413728876985899,0.14078949626264373,0.1350668284650144,0.172409737475416,25.071678134665127,43.72445043805166,1008.1978219265819,42.146885713625124,1437.40555,1304
$GPGLL,5043.72206,N,00149.26630,W,082253.00,A,A*7B,5,6,6,None,31500.0,453090.9090909091,457333.3333333335,0.2700566445015663,0.11252188883452008,0.07477708277962695,0.1524518720385711,25.10126607678285,43.84177065291545,1008.1834510925853,42.267015479798765,1545.37125,1308
$GPGLL,5043.72391,N,00149.27021,W,082254.00,A,A*74,5,6,6,None,31500.0,448918.0327868857,466033.8983050852,0.27411089133950844,0.09066419945299167,0.06683120846575274,0.14386876641941762,25.128602770987186,43.91808412647952,1008.177148833688,42.31969823801075,1771.7219,1290
$GPGLL,5043.72584,N,00149.27406,W,082255.00,A,A*76,5,6,6,None,31624.466571834993,453090.9090909091,466033.8983050852,0.40589974832357484,0.18440627928698722,0.1472472951637528,0.24585110759143827,25.151115348852386,43.83034948269282,1008.163125940586,42.436921400148485,1635.5539,1281
$GPGLL,5043.72796,N,00149.27808,W,082256.00,A,A*76,5,6,6,None,31624.466571834993,444813.0081300816,461647.05882352975,0.5365453541699418,0.2541797085491039,0.07859533257738799,0.28977346509881124,25.17009024023655,43.941769515325404,1008.1868077395768,42.238956217423585,1897.77165,1319
$GPGLL,5043.73015,N,00149.28197,W,082257.00,A,A*7A,5,6,6,None,31624.466571834993,440774.1935483872,466033.8983050852,0.349603706908992,0.1729276634126953,0.11485816976500232,0.21246318002889653,25.19967821435939,44.01225343573715,1008.1724220726131,42.3592110409285,1805.4527,1290
$GPGLL,5043.73225,N,00149.28568,W,082258.00,A,A*70,5,6,6,None,31624.466571834993,448918.0327868857,466033.8983050852,0.2699477152864776,0.16235662943894966,0.20443234985152056,0.2122455648589826,25.218653115871916,43.9069130781235,1008.1694128884249,42.384366040142176,1547.43975,1313
$GPGLL,5043.73427,N,00149.28955,W,082259.00,A,A*77,5,7,7,None,31624.466571834993,453090.9090909091,466033.8983050852,0.25386080576513326,0.15467778818533504,0.1448874912905639,0.18447536174701074,25.23762802134188,43.778122807755985,1008.1880876558562,42.22825701672099,1295.4178,1317
$GPGLL,5043.73629,N,00149.29406,W,082300.00,A,A*7C,5,7,7,None,31624.466571834993,453090.9090909091,466033.8983050852,0.3105188788615763,0.1980314777387687,0.1121908750171014,0.2069137438724821,25.26657280002046,43.69625051585688,1008.1860090004626,42.24563312071476,1404.9541,1316
$GPGLL,5043.73828,N,00149.29897,W,082301.00,A,A*76,5,7,7,None,31624.466571834993,425250.0000000001,466033.8983050852,0.2316749131158191,0.05562755406374364,0.04123808036587792,0.1095135158484802,25.29519597910278,43.55575861663816,1008.1967584741454,42.15577535843491,1718.3227,1309
$GPGLL,5043.74030,N,00149.30347,W,082302.00,A,A*7D,5,7,7,None,31749.287749287752,425250.0000000001,466033.8983050852,0.2518876566402109,0.14175899597802907,0.20412877156091228,0.19925847472638405,25.326070429556626,43.46214279727979,1008.2010961268554,42.11951596414402,1783.6792,1303
$GPGLL,5043.74235,N,00149.30792,W,082303.00,A,A*77,5,7,7,None,31749.287749287752,432888.8888888893,466033.8983050852,0.24205900612376235,0.14929554414886,0.2413212625954089,0.21089193762267708,25.35630167244492,43.47401641235148,1008.2010646053714,42.11977945871415,1656.005,1309
$GPGLL,5043.74431,N,00149.31219,W,082304.00,A,A*75,5,7,7,None,31749.287749287752,444813.0081300816,466033.8983050852,0.22710531631725983,0.15011443273793046,0.24064468285558038,0.20595481063692356,25.39489476306992,43.269033227517085,1008.2060599354232,42.07802255012102,1674.03755,1310
$GPGLL,5043.74624,N,00149.31654,W,082305.00,A,A*7F,6,8,8,None,31624.466571834993,457333.3333333335,470495.7264957265,0.28673752434232536,0.17660385592696387,0.1718264574142018,0.21172261256116368,25.41419131452151,43.146003731149236,1008.2118926706976,42.02926582490535,1909.5928,1305
$GPGLL,5043.74818,N,00149.32075,W,082306.00,A,A*7B,6,8,8,None,31624.466571834993,461647.05882352975,470495.7264957265,0.2640253544688842,0.14488086666480904,0.06401197851747412,0.15763939988372244,25.425447638091647,42.98188471576484,1008.2232204681611,41.93457568787535,1054.61395,1301
$GPGLL,5043.75021,N,00149.32487,W,082307.00,A,A*70,6,8,8,None,31624.466571834993,461647.05882352975,470495.7264957265,0.2655086976925395,0.10589895871388293,0.12655648172433212,0.16598804604358486,25.428020512246075,42.80599192564596,1008.2356783708844,41.830439888051515,752.80435,1325
$GPGLL,5043.75227,N,00149.32878,W,082308.00,A,A*77,5,7,7,None,31749.287749287752,453090.9090909091,475034.48275862087,0.23983838053522819,0.06424712132130252,0.020978955908860987,0.10835481925513057,25.424161201041716,42.8294325166457,1008.2328433607619,41.85413768955228,579.8915,1288
$GPGLL,5043.75446,N,00149.33280,W,082309.00,A,A*7B,5,7,7,None,31749.287749287752,457333.3333333335,479652.1739130438,0.37525370448583384,0.1629547490508686,0.14508631978228392,0.22776492443966212,25.417085797592243,42.87631432504175,1008.2649110502925,41.58608756342383,148.7346,1265
$GPGLL,5043.75674,N,00149.33685,W,082310.00,A,A*71,5,7,7,None,31874.465049928676,461647.05882352975,479652.1739130438,0.27482074354196045,0.16584223474748241,0.20244984845141592,0.21437094224695294,25.391035453270728,42.811726040272916,1008.269965779841,41.54383629068226,137.83075,1274
$GPGLL,5043.75911,N,00149.34083,W,082311.00,A,A*7B,5,7,7,None,31874.465049928676,466033.8983050852,479652.1739130438,0.3019765640938508,0.17163486543895895,0.2003520876146173,0.22465450571580903,25.35244236428282,42.670885627219164,1008.294997712503,41.33460289307712,357.20215,1267
$GPGLL,5043.76158,N,00149.34468,W,082312.00,A,A*7F,5,7,7,None,32000.000000000004,461647.05882352975,479652.1739130438,0.30107973420389605,0.17968995691130632,0.2605205166710132,0.24709673592873851,25.314492509408616,42.723524023701174,1008.3077027174345,41.22840769412028,768.8633,1317
$GPGLL,5043.76406,N,00149.34848,W,082313.00,A,A*7E,5,7,7,None,32000.000000000004,453090.9090909091,479652.1739130438,0.35480556365023835,0.19580309828401093,0.1685193947880419,0.23970935224076373,25.281366801567856,42.823062148810806,1008.2847430615813,41.42031751813634,739.7652,1280
$GPGLL,5043.78828,N,00149.38252,W,082323.00,A,A*7E,5,7,7,None,32000.000000000004,453090.9090909091,479652.1739130438,0.410889350903699,0.15618607733256099,0.04298522842110875,0.2033535522191229,25.266251191317885,42.93437329324353,1008.2739092834349,41.51087360844115,1278.68925,1288
$GPGLL,5043.79071,N,00149.38623,W,082324.00,A,A*7E,5,7,7,None,32000.000000000004,461647.05882352975,479652.1739130438,0.8047838013132355,0.3340198805741737,0.08269155710981642,0.40716507966574184,25.264643147822063,43.05158939648076,1008.2830143811927,41.43476695239404,1451.7289,1292
$GPGLL,5043.79302,N,00149.38937,W,082325.00,A,A*72,5,7,7,None,32000.000000000004,461647.05882352975,484350.877192983,0.7701963544738011,0.31918640481662125,0.0904367303243697,0.39327316320493066,25.26367832173821,43.08675126261343,1008.2531116406165,41.68471666821702,1181.3089,1293
$GPGLL,5043.79533,N,00149.39245,W,082326.00,A,A*7A,5,7,7,None,32000.000000000004,461647.05882352975,484350.877192983,0.41998784850829834,0.18672375812160907,0.07738683896302141,0.22803281519764296,25.251778800878675,43.08670154458908,1008.265772158251,41.57888975627859,665.1616,1298
$GPGLL,5043.79762,N,00149.39554,W,082327.00,A,A*7A,5,7,7,None,32000.000000000004,453090.9090909091,484350.877192983,0.3342427353740087,0.1468599630006931,0.11727363277204113,0.19945877704891432,25.248562714427045,43.20976144903669,1008.2639638398173,41.59400508783557,625.28235,1297
$GPGLL,5043.79983,N,00149.39825,W,082328.00,A,A*7F,5,7,7,None,32125.894134477832,444813.0081300816,484350.877192983,0.30497349349078007,0.15487517853759392,0.19560894697154352,0.2184858729999725,25.257889365449977,43.291851142910524,1008.262201532089,41.60873584725966,676.481,1302
$GPGLL,5043.80214,N,00149.40130,W,082329.00,A,A*7E,4,6,6,None,32000.000000000004,436800.0,484350.877192983,0.26972122571758217,0.10399452595959219,0.0611936630000953,0.14496980489242323,25.269145669681983,43.30948523758951,1008.2601891074019,41.6255573072032,1938.80635,1276
$GPGLL,5043.80444,N,00149.40450,W,082330.00,A,A*76,4,6,6,None,32000.000000000004,440774.1935483872,479652.1739130438,0.23802520764816318,0.09789056764506854,0.12093827818925935,0.15228468449416369,25.280401975306653,43.31539856311302,1008.2698537648096,41.54477259562458,705.6935,1290
$GPGLL,5043.80651,N,00149.40757,W,082331.00,A,A*75,4,6,6,None,32000.000000000004,444813.0081300816,479652.1739130438,0.2863935875048197,0.16834853473534206,0.14744885074836003,0.20073032432950724,25.293909543894575,43.397513945930534,1008.2797828318643,41.46177839584525,866.4591,1250
$GPGLL,5043.80830,N,00149.41008,W,082332.00,A,A*73,4,6,6,None,31874.465049928676,444813.0081300816,479652.1739130438,0.2716611084454483,0.1303186153638736,0.07830115243044686,0.16009362541325625,25.311276420740093,43.46792986645288,1008.2758650650138,41.49452579679023,1686.9245,1313
$GPGLL,5043.81055,N,00149.41359,W,082333.00,A,A*7F,4,6,6,None,31749.287749287752,444813.0081300816,479652.1739130438,0.3062948368359706,0.1549027809893702,0.06732984861752402,0.1761758221476216,25.33700513327151,43.44461350941028,1008.2669686614886,41.56888846391976,1475.5591,1279
$GPGLL,5043.81293,N,00149.41730,W,082334.00,A,A*7B,4,6,6,None,31624.466571834993,448918.0327868857,479652.1739130438,0.21908027637223979,0.09855487808798666,0.13969516300182924,0.15244343915401856,25.366271552621402,43.39200262130621,1008.2503794920694,41.707554330869925,1233.64125,1290
$GPGLL,5043.81509,N,00149.42060,W,082335.00,A,A*7F,4,6,6,None,31624.466571834993,448918.0327868857,479652.1739130438,0.23734369061939048,0.14921120521461878,0.2434669625051891,0.2100072861130661,25.394251544758685,43.380412907730246,1008.2417389787537,41.77977955069088,1107.1044,1290
$GPGLL,5043.81732,N,00149.42375,W,082336.00,A,A*71,4,6,6,None,31624.466571834993,448918.0327868857,479652.1739130438,0.24236362286239738,0.1328753119729796,0.14959191506575056,0.17494361663370916,25.41419131452151,43.33360850228588,1008.2335842905316,41.84794426497517,1191.5465,1341
$GPGLL,5043.81960,N,00149.42709,W,082337.00,A,A*76,4,6,6,None,31500.0,453090.9090909091,479652.1739130438,0.21976525479583148,0.05725246377070737,0.023244621937118706,0.10008744683455251,25.428663730796053,43.2281461364068,1008.2266953331839,41.90552913311014,1117.05495,1293
$GPGLL,5043.82172,N,00149.43039,W,082338.00,A,A*74,4,6,6,None,31252.124645892352,453090.9090909091,479652.1739130438,0.23277158453027388,0.10245511369707082,0.08014282041822164,0.13845650621518876,25.44860350810086,43.23996045888767,1008.2418983477252,41.77844739624818,2544.1381,1272
$GPGLL,5043.82358,N,00149.43349,W,082339.00,A,A*7B,4,6,6,None,31128.712871287134,453090.9090909091,479652.1739130438,0.22310346662333505,0.10067452700867588,0.14401404131947929,0.15593067831716342,25.4743322594677,43.36906774315897,1008.249671399145,41.7134731926733,1098.9789,1292
$GPGLL,5043.82566,N,00149.43710,W,082340.00,A,A*76,4,6,6,None,31005.64971751413,453090.9090909091,479652.1739130438,0.21803545893617618,0.11097542552768704,0.1656065158429433,0.16487246676893552,25.501347456233635,43.40437628718157,1008.2378050422277,41.81266311380727,1364.2803,1286
$GPGLL,5043.82775,N,00149.44055,W,082341.00,A,A*76,4,5,5,None,31005.64971751413,453090.9090909091,479652.1739130438,0.25057612291332,0.1564086119007778,0.2548065732808546,0.22059710269831748,25.53994060838595,43.3928326293003,1008.2494560492215,41.71527327690606,1335.0667,1280
$GPGLL,5043.82967,N,00149.44341,W,082342.00,A,A*7E,4,5,5,None,30882.93370944993,453090.9090909091,479652.1739130438,0.22499888773569857,0.15550656865176782,0.25267389150148356,0.21105978262964997,25.574352849528463,43.451639969537034,1008.2727755976405,41.52034977133763,1260.9295,1288
$GPGLL,5043.83168,N,00149.44597,W,082343.00,A,A*74,4,5,5,None,30760.56338028169,453090.9090909091,475034.48275862087,0.25296861894985634,0.186778461912621,0.2971221835416272,0.24562308813470154,25.61198120287154,43.006062811539586,1008.2595080329934,41.6312502796388,1177.38235,1289
$GPGLL,5043.83371,N,00149.44862,W,082344.00,A,A*7E,4,5,5,None,30760.56338028169,457333.3333333335,475034.48275862087,0.3202412919268123,0.14993374675774868,0.11000078234798963,0.19339194034418353,25.646715081308866,43.20563779496281,1008.2582967829958,41.64137489745558,1493.7571,1300
$GPGLL,5043.83573,N,00149.45170,W,082345.00,A,A*70,4,5,5,None,30760.56338028169,453090.9090909091,475034.48275862087,0.3015068372262546,0.12967828812733823,0.17204072117943064,0.20107528217767448,25.683057023869356,43.21752554030292,1008.262990088258,41.602144469618366,1418.26355,1307
$GPGLL,5043.83757,N,00149.45418,W,082346.00,A,A*7C,4,5,5,None,30760.56338028169,453090.9090909091,475034.48275862087,0.357388471052264,0.12286345466453534,0.09851586418607718,0.1929225966342922,25.727760849230982,43.27051776790499,1008.2593457429867,41.63260683163291,1124.2859,1283
$GPGLL,5043.83923,N,00149.45677,W,082347.00,A,A*7B,4,5,5,None,30760.56338028169,453090.9090909091,475034.48275862087,0.3203974913573929,0.11514000120053582,0.1417954488496012,0.19244431380250995,25.778896906614158,43.25900703532791,1008.2759933582397,41.49345343177547,926.00925,1303
$GPGLL,5043.84097,N,00149.45964,W,082348.00,A,A*78,4,5,5,None,30760.56338028169,457333.3333333335,475034.48275862087,0.28474495621783497,0.16481878080991763,0.25475456412512765,0.23477276705096006,25.83260587833438,43.11840249076263,1008.293406708612,41.347901427430855,3381.2428,1316
$GPGLL,5043.84242,N,00149.46181,W,082349.00,A,A*73,4,5,5,None,30760.56338028169,457333.3333333335,470495.7264957265,0.32966364006022303,0.16990605292012279,0.07295548436042809,0.19084172578025796,25.894676765386087,42.96604904815061,1008.3008010050642,41.286095748114946,1479.3564,1313
$GPGLL,5043.84363,N,00149.46407,W,082350.00,A,A*72,4,4,4,None,30638.537271448662,448918.0327868857,470495.7264957265,0.3033067953738948,0.15724098829340025,0.1481390178977562,0.20289560052168376,25.958355750513533,42.86648440235569,1008.3057411838435,41.244803166027516,1631.59005,1311
$GPGLL,5043.84441,N,00149.46578,W,082351.00,A,A*7D,4,4,4,None,30516.853932584265,444813.0081300816,466033.8983050852,0.2554970530403821,0.13101130481059864,0.16077589258177297,0.18242808347758457,26.020748334725273,43.136761726075186,1008.3119494825244,41.19291121092912,1286.5312,1330
